transaction_id,card,merchant,gender,job,category,city,state,zip,trans_hour,trans_minute,trans_second,trans_year,trans_month,trans_day,distance,age,amt,city_pop,is_fraud
txn_0000949,card_0062,merchant_020,F,job_26,food_dining,city_50,S05,97129,17,36,29,2025,6,30,26.116,46.0,41.97,42395.0,0
txn_0007644,card_0384,merchant_209,F,job_12,shopping_pos,city_38,S05,87187,7,46,37,2025,12,2,7.322,50.0,14.25,58357.0,0
txn_0000790,card_0502,merchant_064,M,job_09,shopping_net,city_34,S11,27106,17,12,25,2025,12,8,17.655,56.0,398.05,6066.0,0
txn_0000772,card_0652,merchant_131,F,job_17,grocery_pos,city_05,S01,98218,4,3,28,2025,9,18,66.798,63.0,70.95,20375.0,0
txn_0004977,card_0864,merchant_071,M,job_18,personal_care,city_12,S11,50115,22,39,25,2025,3,14,15.261,40.0,28.85,19159.0,0
txn_0000902,card_0378,merchant_216,F,job_00,entertainment,city_37,S03,58807,12,21,32,2025,7,27,68.958,62.0,61.18,75960.0,0
txn_0001379,card_0046,merchant_118,F,job_31,grocery_pos,city_24,S03,67783,10,50,45,2025,4,27,16.573,22.0,12.13,56141.0,0
txn_0004623,card_0015,merchant_206,M,job_14,grocery_pos,city_06,S06,50215,21,46,31,2025,7,18,13.773,44.0,20.98,51473.0,0
txn_0002569,card_0132,merchant_171,F,job_23,food_dining,city_50,S04,46177,12,39,5,2025,11,19,17.463,48.0,68.37,8306.0,0
txn_0000028,card_0784,merchant_089,F,job_11,health_fitness,city_21,S06,44495,5,29,47,2025,10,9,3.365,26.0,69.04,11434.0,0
txn_0007202,card_0761,merchant_078,M,job_19,travel,city_21,S14,80624,7,35,31,2025,4,1,12.686,44.0,217.84,49718.0,0
txn_0005037,card_0155,merchant_151,M,job_31,shopping_net,city_24,S01,38876,23,40,8,2025,6,2,9.891,18.0,344.27,34269.0,0
txn_0003906,card_0782,merchant_219,F,job_01,misc_net,city_17,S11,41792,7,56,41,2025,10,26,30.038,41.0,30.12,33648.0,0
txn_0006264,card_0041,merchant_190,M,job_12,shopping_pos,city_05,S01,93516,21,39,54,2025,4,8,1.294,33.0,56.93,504722.0,0
txn_0002181,card_0099,merchant_180,F,job_16,health_fitness,city_20,S05,78367,0,11,17,2025,3,23,34.209,40.0,83.93,16022.0,0
txn_0002047,card_0286,merchant_100,F,job_04,health_fitness,city_43,S11,17488,11,32,38,2025,2,20,562.95,45.0,497.49,23779.0,1
txn_0005402,card_0546,merchant_127,F,job_30,food_dining,city_19,S11,47216,21,20,19,2025,8,6,22.663,59.0,8.94,101022.0,0
txn_0006562,card_0102,merchant_082,M,job_17,gas_transport,city_43,S14,32498,10,12,18,2025,4,5,7.068,18.0,136.4,17922.0,0
txn_0006772,card_0448,merchant_046,M,job_23,entertainment,city_09,S14,40221,12,26,12,2025,1,10,12.351,48.0,71.69,11375.0,0
txn_0003450,card_0534,merchant_173,M,job_10,misc_net,city_33,S08,98828,4,48,2,2025,12,25,866.828,44.0,2172.09,20508.0,0
txn_0004900,card_0510,merchant_209,M,job_01,shopping_pos,city_16,S14,10283,23,57,10,2025,1,2,1.997,43.0,51.99,46403.0,0
txn_0001171,card_0603,merchant_143,F,job_10,travel,city_33,S04,21767,11,16,16,2025,8,7,13.417,30.0,321.86,11146.0,0
txn_0004350,card_0042,merchant_072,M,job_29,entertainment,city_48,S07,93679,20,3,14,2025,8,5,35.096,24.0,125.78,19389.0,0
txn_0002478,card_0339,merchant_071,M,job_01,personal_care,city_24,S02,55884,9,31,31,2025,8,24,518.435,53.0,490.04,166877.0,0
txn_0006370,card_0827,merchant_123,M,job_18,grocery_pos,city_00,S01,53413,22,14,17,2025,9,18,35.531,25.0,39.25,5874.0,0
txn_0001897,card_0639,merchant_184,M,job_19,gas_transport,city_03,S13,31622,20,12,7,2025,3,4,31.922,45.0,20.55,15152.0,0
txn_0004852,card_0042,merchant_173,M,job_29,misc_net,city_48,S07,93679,0,29,42,2025,6,22,8.265,24.0,62.11,19389.0,0
txn_0006152,card_0358,merchant_076,F,job_17,entertainment,city_48,S05,18811,19,55,56,2025,11,18,2.649,64.0,89.48,19385.0,0
txn_0004525,card_0043,merchant_211,F,job_15,misc_net,city_50,S14,54262,0,0,23,2025,10,23,23.877,57.0,114.98,31420.0,0
txn_0001309,card_0079,merchant_198,M,job_18,food_dining,city_06,S00,76011,10,12,36,2025,6,19,16.299,18.0,67.08,35597.0,0
txn_0001594,card_0841,merchant_028,M,job_23,travel,city_29,S08,41964,13,1,48,2025,10,12,43.339,42.0,559.44,17956.0,0
txn_0004264,card_0871,merchant_066,F,job_12,shopping_pos,city_51,S12,88863,4,30,26,2025,2,21,28.306,47.0,154.57,30315.0,0
txn_0007655,card_0590,merchant_101,M,job_08,health_fitness,city_27,S06,48628,0,46,35,2025,6,28,8.71,65.0,177.17,49929.0,0
txn_0004312,card_0266,merchant_070,F,job_00,misc_net,city_43,S03,56983,0,5,56,2025,8,16,14.41,38.0,85.28,25085.0,0
txn_0003786,card_0356,merchant_061,F,job_07,shopping_pos,city_26,S12,56894,23,32,45,2025,5,14,6.896,18.0,68.85,30832.0,0
txn_0005640,card_0654,merchant_215,M,job_14,entertainment,city_49,S14,40751,3,10,57,2025,12,15,15.754,32.0,95.59,19391.0,0
txn_0003358,card_0609,merchant_091,M,job_21,food_dining,city_01,S14,64587,10,18,3,2025,2,13,7.442,25.0,80.21,18430.0,0
txn_0006350,card_0050,merchant_154,M,job_02,gas_transport,city_04,S03,20800,0,49,2,2025,9,9,18.758,29.0,21.6,31904.0,0
txn_0005038,card_0843,merchant_059,F,job_00,travel,city_27,S11,50720,11,49,23,2025,4,18,21.306,37.0,311.85,49169.0,0
txn_0002618,card_0708,merchant_111,F,job_07,travel,city_24,S09,82255,12,50,57,2025,10,25,4.268,27.0,164.31,22052.0,0
txn_0000503,card_0446,merchant_024,F,job_27,shopping_pos,city_34,S09,50702,21,11,50,2025,3,9,52.211,67.0,54.06,121235.0,0
txn_0004178,card_0385,merchant_179,F,job_01,shopping_pos,city_17,S05,40575,14,33,3,2025,3,13,28.212,58.0,140.31,71781.0,0
txn_0004831,card_0450,merchant_027,M,job_01,misc_net,city_30,S10,39134,5,22,5,2025,12,3,7.945,29.0,221.19,11583.0,0
txn_0006667,card_0886,merchant_140,F,job_06,misc_net,city_14,S06,58904,6,27,37,2025,9,19,51.166,28.0,92.5,7911.0,0
txn_0007044,card_0869,merchant_002,F,job_06,food_dining,city_57,S03,77365,7,38,2,2025,11,1,37.102,32.0,28.64,8650.0,0
txn_0004290,card_0207,merchant_079,M,job_29,gas_transport,city_09,S14,23985,21,36,11,2025,5,25,6.247,39.0,130.87,49218.0,0
txn_0007459,card_0142,merchant_078,F,job_13,travel,city_52,S11,94480,5,58,49,2025,9,17,29.263,18.0,260.67,31557.0,1
txn_0002743,card_0799,merchant_000,F,job_30,health_fitness,city_23,S06,69662,11,32,22,2025,2,27,61.759,39.0,40.55,33559.0,0
txn_0004957,card_0275,merchant_194,F,job_10,health_fitness,city_24,S07,64305,21,54,3,2025,6,21,37.724,45.0,172.11,13250.0,0
txn_0005707,card_0325,merchant_026,F,job_31,shopping_pos,city_15,S09,61465,17,14,26,2025,4,7,43.978,54.0,140.91,35428.0,0
txn_0006953,card_0478,merchant_068,M,job_16,shopping_pos,city_22,S03,32240,19,37,3,2025,4,24,838.399,19.0,520.68,42513.0,0
txn_0005645,card_0071,merchant_214,F,job_13,travel,city_12,S00,18566,14,45,36,2025,11,20,45.836,29.0,241.44,48466.0,0
txn_0002360,card_0577,merchant_063,M,job_12,shopping_net,city_08,S03,74506,13,27,4,2025,12,12,9.151,38.0,211.15,44839.0,0
txn_0002310,card_0866,merchant_024,M,job_16,shopping_pos,city_14,S06,81918,10,42,29,2025,3,10,21.019,48.0,57.19,9002.0,0
txn_0001046,card_0347,merchant_103,M,job_14,gas_transport,city_56,S11,43208,9,18,53,2025,8,1,5.221,72.0,32.11,64770.0,0
txn_0007794,card_0575,merchant_139,F,job_09,food_dining,city_59,S13,41397,5,33,40,2025,5,29,23.433,81.0,138.9,175172.0,0
txn_0005893,card_0189,merchant_074,F,job_04,health_fitness,city_55,S02,38472,12,44,45,2025,9,30,6.472,43.0,75.21,8704.0,0
txn_0005692,card_0738,merchant_055,M,job_05,grocery_pos,city_31,S14,76634,7,3,37,2025,9,17,8.497,38.0,32.94,17700.0,0
txn_0000661,card_0669,merchant_041,F,job_31,shopping_net,city_12,S01,55379,19,12,13,2025,4,7,26.044,52.0,44.31,51556.0,0
txn_0006726,card_0424,merchant_121,F,job_27,entertainment,city_24,S06,50924,9,4,37,2025,8,29,30.474,36.0,319.5,9697.0,0
txn_0000381,card_0113,merchant_190,F,job_10,shopping_pos,city_46,S14,30154,20,21,10,2025,10,13,10.426,45.0,22.15,8733.0,0
txn_0002411,card_0600,merchant_108,M,job_16,grocery_pos,city_00,S09,71059,12,57,33,2025,9,1,13.831,40.0,53.16,23145.0,0
txn_0001220,card_0133,merchant_139,M,job_10,food_dining,city_57,S08,93963,11,57,56,2025,11,22,9.212,44.0,228.43,58091.0,0
txn_0007329,card_0351,merchant_105,F,job_13,shopping_net,city_19,S02,29761,16,7,36,2025,12,26,22.679,42.0,161.26,49227.0,0
txn_0006057,card_0242,merchant_141,F,job_29,gas_transport,city_44,S11,60357,7,23,57,2025,10,17,12.683,30.0,140.35,131604.0,0
txn_0007795,card_0525,merchant_000,F,job_26,health_fitness,city_49,S11,55365,20,5,17,2025,3,29,21.834,39.0,89.08,183893.0,0
txn_0004535,card_0207,merchant_183,M,job_29,food_dining,city_09,S14,23985,23,28,11,2025,1,16,15.609,39.0,20.94,49218.0,0
txn_0004179,card_0547,merchant_019,M,job_30,food_dining,city_45,S01,86991,4,18,0,2025,3,24,74.372,37.0,51.1,16431.0,0
txn_0000303,card_0810,merchant_204,F,job_10,misc_net,city_58,S14,20854,6,9,25,2025,10,12,3.567,77.0,207.28,94145.0,0
txn_0005284,card_0207,merchant_010,M,job_29,health_fitness,city_09,S14,23985,5,25,15,2025,11,3,12.541,39.0,85.7,49218.0,0
txn_0001530,card_0043,merchant_119,F,job_15,health_fitness,city_50,S14,54262,5,46,58,2025,9,3,282.601,57.0,629.44,31420.0,0
txn_0000725,card_0328,merchant_050,F,job_04,gas_transport,city_03,S03,69639,15,28,53,2025,2,16,12.106,59.0,121.4,159076.0,0
txn_0004821,card_0765,merchant_041,M,job_12,shopping_net,city_25,S11,85431,10,32,44,2025,3,24,23.575,22.0,19.02,8164.0,0
txn_0003067,card_0016,merchant_090,M,job_17,shopping_net,city_14,S06,14630,8,49,7,2025,4,4,72.296,44.0,52.23,12497.0,0
txn_0007363,card_0378,merchant_034,F,job_00,misc_net,city_37,S03,58807,4,59,22,2025,9,16,26.289,62.0,132.26,75960.0,0
txn_0001797,card_0201,merchant_002,M,job_15,food_dining,city_03,S12,62354,14,48,48,2025,9,11,26.32,58.0,50.91,191338.0,0
txn_0007140,card_0841,merchant_186,M,job_23,health_fitness,city_29,S08,41964,4,32,56,2025,4,16,38.697,42.0,97.23,17956.0,0
txn_0007916,card_0659,merchant_103,F,job_27,gas_transport,city_03,S07,12268,2,26,16,2025,5,4,858.986,32.0,339.58,4078.0,1
txn_0006753,card_0421,merchant_195,M,job_08,misc_net,city_09,S14,14263,19,13,40,2025,7,14,9.209,34.0,121.72,25345.0,0
txn_0002057,card_0227,merchant_022,M,job_20,grocery_pos,city_57,S04,59453,22,11,7,2025,8,6,55.829,36.0,54.76,25955.0,0
txn_0002444,card_0155,merchant_112,M,job_31,personal_care,city_24,S01,38876,20,45,39,2025,4,15,38.343,18.0,61.27,34269.0,0
txn_0003840,card_0474,merchant_073,M,job_28,shopping_net,city_10,S14,39215,17,16,58,2025,6,9,19.426,41.0,112.25,13248.0,0
txn_0005269,card_0512,merchant_165,M,job_08,shopping_net,city_30,S05,23617,13,16,20,2025,3,5,10.33,43.0,319.62,13637.0,0
txn_0001910,card_0418,merchant_191,F,job_14,shopping_pos,city_17,S00,26837,16,53,55,2025,7,11,134.768,33.0,225.63,24651.0,0
txn_0006315,card_0830,merchant_041,F,job_24,shopping_net,city_56,S05,92885,10,16,30,2025,9,10,13.704,43.0,126.07,8465.0,0
txn_0002497,card_0760,merchant_125,F,job_19,gas_transport,city_34,S06,10682,20,48,34,2025,9,12,17.3,26.0,37.01,7225.0,0
txn_0007529,card_0384,merchant_212,F,job_12,gas_transport,city_38,S05,87187,21,28,40,2025,9,16,0.386,50.0,195.29,58357.0,0
txn_0002893,card_0760,merchant_136,F,job_19,personal_care,city_34,S06,10682,11,11,42,2025,4,1,8.324,26.0,43.49,7225.0,0
txn_0003297,card_0645,merchant_062,F,job_18,shopping_net,city_53,S11,35141,4,1,10,2025,8,14,56.094,29.0,47.13,16870.0,0
txn_0002920,card_0873,merchant_201,F,job_12,gas_transport,city_11,S04,22282,10,11,39,2025,6,21,57.105,55.0,70.23,133358.0,0
txn_0001390,card_0207,merchant_038,M,job_29,food_dining,city_09,S14,23985,10,40,1,2025,4,1,92.074,39.0,55.49,49218.0,0
txn_0005535,card_0506,merchant_188,M,job_11,personal_care,city_19,S14,19261,17,35,26,2025,5,23,7.08,50.0,77.63,4685.0,0
txn_0005119,card_0252,merchant_199,F,job_13,misc_net,city_21,S14,19433,16,59,25,2025,3,26,12.023,52.0,223.69,55585.0,0
txn_0007218,card_0699,merchant_095,F,job_22,food_dining,city_55,S10,18394,12,21,28,2025,7,3,14.629,55.0,20.38,23158.0,0
txn_0000025,card_0272,merchant_128,F,job_12,travel,city_24,S08,87824,1,40,23,2025,4,1,692.839,49.0,722.68,5557.0,0
txn_0001061,card_0504,merchant_065,F,job_05,health_fitness,city_54,S04,17005,1,17,50,2025,3,5,22.011,47.0,120.38,26112.0,0
txn_0006120,card_0338,merchant_054,F,job_09,shopping_pos,city_32,S04,75045,12,28,45,2025,9,18,7.805,53.0,88.21,18323.0,0
txn_0000566,card_0815,merchant_017,M,job_28,shopping_net,city_40,S14,49838,8,22,57,2025,5,4,55.426,36.0,470.73,19070.0,0
txn_0003864,card_0013,merchant_024,M,job_31,shopping_pos,city_29,S07,16666,19,48,42,2025,11,18,90.914,69.0,68.33,53079.0,0
txn_0004629,card_0088,merchant_129,M,job_07,travel,city_03,S00,97011,15,37,22,2025,3,19,31.023,58.0,386.14,17029.0,0
txn_0002259,card_0841,merchant_175,M,job_23,gas_transport,city_29,S08,41964,14,9,37,2025,3,28,20.349,42.0,53.32,17956.0,0
txn_0004898,card_0149,merchant_004,F,job_03,travel,city_19,S05,91548,16,15,31,2025,5,17,87.633,54.0,209.45,29314.0,0
txn_0005741,card_0603,merchant_058,F,job_10,shopping_pos,city_33,S04,21767,21,1,58,2025,10,13,54.754,30.0,136.61,11146.0,0
txn_0003088,card_0819,merchant_058,M,job_16,shopping_pos,city_56,S13,19373,2,10,7,2025,1,29,66.215,18.0,30.84,36141.0,0
txn_0006887,card_0201,merchant_031,M,job_15,travel,city_03,S12,62354,3,20,12,2025,12,18,58.895,58.0,315.93,191338.0,0
txn_0000693,card_0713,merchant_121,M,job_22,entertainment,city_45,S01,18809,13,49,25,2025,1,12,20.031,18.0,24.39,19044.0,0
txn_0005849,card_0758,merchant_043,F,job_26,health_fitness,city_01,S12,70252,21,0,8,2025,8,22,16.203,47.0,90.36,16185.0,0
txn_0003919,card_0192,merchant_008,M,job_26,misc_net,city_17,S05,32972,1,59,59,2025,6,19,74.504,21.0,126.48,14843.0,0
txn_0005268,card_0500,merchant_123,F,job_27,grocery_pos,city_16,S13,18268,1,20,31,2025,12,20,19.044,56.0,71.94,64103.0,0
txn_0004571,card_0064,merchant_088,F,job_30,grocery_pos,city_50,S03,56180,9,32,39,2025,1,11,77.996,51.0,14.3,12774.0,0
txn_0004252,card_0515,merchant_038,F,job_25,food_dining,city_00,S03,52738,2,8,31,2025,6,8,70.996,45.0,21.98,57628.0,0
txn_0000983,card_0898,merchant_045,F,job_15,gas_transport,city_07,S04,32002,3,47,42,2025,9,12,2.047,72.0,73.93,12713.0,0
txn_0005924,card_0312,merchant_025,F,job_14,travel,city_54,S00,27228,11,47,27,2025,8,21,328.637,47.0,3959.97,27706.0,1
txn_0000238,card_0595,merchant_210,M,job_13,misc_net,city_39,S11,54513,16,14,40,2025,9,3,18.849,53.0,219.27,11051.0,0
txn_0006457,card_0150,merchant_203,M,job_16,travel,city_54,S02,62364,8,58,48,2025,11,10,9.66,53.0,90.58,76832.0,0
txn_0003455,card_0791,merchant_075,F,job_28,grocery_pos,city_22,S09,83430,7,14,11,2025,4,9,19.391,67.0,56.67,5922.0,1
txn_0003182,card_0442,merchant_127,F,job_03,food_dining,city_27,S06,78374,9,40,37,2025,6,16,18.993,30.0,31.63,20868.0,0
txn_0000428,card_0242,merchant_047,F,job_29,personal_care,city_44,S11,60357,12,33,16,2025,4,6,100.413,30.0,78.47,131604.0,0
txn_0002079,card_0086,merchant_146,F,job_19,grocery_pos,city_39,S04,19500,17,58,27,2025,5,19,7.82,54.0,119.47,9126.0,0
txn_0006105,card_0899,merchant_126,M,job_16,personal_care,city_07,S09,41084,0,41,17,2025,4,24,12.522,52.0,125.14,6951.0,0
txn_0006166,card_0785,merchant_048,M,job_16,food_dining,city_33,S00,74892,3,29,35,2025,7,11,23.317,38.0,94.67,25749.0,0
txn_0004128,card_0231,merchant_021,M,job_21,shopping_pos,city_10,S10,28250,11,49,41,2025,11,19,8.236,58.0,149.43,23513.0,0
txn_0004924,card_0136,merchant_019,M,job_28,food_dining,city_22,S14,44121,16,53,10,2025,5,2,37.571,83.0,29.37,72935.0,0
txn_0002595,card_0191,merchant_125,M,job_14,gas_transport,city_26,S08,25929,22,34,36,2025,2,20,20.303,54.0,36.51,32124.0,0
txn_0000930,card_0057,merchant_059,F,job_20,travel,city_35,S09,92950,22,28,32,2025,5,8,18.372,47.0,797.6,18705.0,0
txn_0007928,card_0666,merchant_083,M,job_30,food_dining,city_18,S09,41607,13,27,0,2025,10,23,20.963,51.0,48.3,61371.0,0
txn_0007668,card_0536,merchant_032,F,job_13,travel,city_27,S05,97654,16,14,13,2025,4,6,41.873,31.0,383.88,18702.0,1
txn_0005098,card_0227,merchant_132,M,job_20,misc_net,city_57,S04,59453,19,2,50,2025,3,17,18.289,36.0,247.78,25955.0,0
txn_0005854,card_0795,merchant_161,F,job_21,shopping_pos,city_09,S07,56101,0,44,2,2025,10,25,33.574,33.0,31.88,4922.0,0
txn_0000420,card_0740,merchant_101,M,job_23,health_fitness,city_17,S14,14676,6,58,57,2025,6,19,22.427,67.0,80.93,6107.0,0
txn_0007125,card_0545,merchant_023,F,job_01,food_dining,city_15,S12,35153,1,20,1,2025,5,29,8.032,60.0,109.1,5556.0,0
txn_0004023,card_0269,merchant_013,M,job_29,food_dining,city_25,S09,74052,0,57,29,2025,5,2,31.428,44.0,105.2,27576.0,0
txn_0002674,card_0553,merchant_055,F,job_07,grocery_pos,city_27,S05,97886,3,1,28,2025,3,1,37.968,46.0,46.15,49966.0,0
txn_0004988,card_0051,merchant_117,F,job_09,entertainment,city_15,S01,16466,17,15,2,2025,5,8,307.081,43.0,567.8,9808.0,0
txn_0002613,card_0106,merchant_174,M,job_27,entertainment,city_17,S04,24075,4,38,20,2025,2,14,8.74,71.0,47.44,39328.0,0
txn_0007659,card_0137,merchant_024,F,job_00,shopping_pos,city_33,S13,57568,11,29,17,2025,3,15,6.236,56.0,324.55,51087.0,0
txn_0005960,card_0653,merchant_035,M,job_19,shopping_pos,city_28,S10,40510,12,5,56,2025,7,26,3.789,47.0,77.35,51936.0,0
txn_0005885,card_0163,merchant_193,F,job_22,travel,city_49,S09,67299,6,18,56,2025,3,6,1.318,51.0,164.96,122016.0,0
txn_0002658,card_0161,merchant_136,M,job_22,personal_care,city_59,S13,55494,17,14,15,2025,5,6,2.029,30.0,176.1,8167.0,0
txn_0000523,card_0214,merchant_212,M,job_06,gas_transport,city_38,S06,44438,10,6,40,2025,10,5,44.753,60.0,53.64,72219.0,0
txn_0005158,card_0613,merchant_042,F,job_10,misc_net,city_36,S03,74222,6,26,0,2025,2,20,35.401,37.0,583.22,26386.0,0
txn_0002765,card_0262,merchant_185,F,job_27,grocery_pos,city_08,S14,32289,7,7,32,2025,12,13,12.591,42.0,105.62,30197.0,0
txn_0002771,card_0626,merchant_201,F,job_10,gas_transport,city_09,S02,50444,11,30,15,2025,10,19,76.308,70.0,68.56,30591.0,0
txn_0006033,card_0380,merchant_070,F,job_23,misc_net,city_41,S06,50578,5,20,29,2025,9,29,2.732,30.0,213.59,14780.0,0
txn_0000394,card_0767,merchant_209,F,job_21,shopping_pos,city_37,S03,22789,5,38,25,2025,1,1,4.786,34.0,64.41,128571.0,0
txn_0007272,card_0791,merchant_101,F,job_28,health_fitness,city_22,S09,83430,9,37,9,2025,2,10,24.826,67.0,119.33,5922.0,0
txn_0000114,card_0273,merchant_048,M,job_05,food_dining,city_20,S14,52751,14,18,39,2025,11,16,31.863,52.0,51.11,13577.0,0
txn_0001752,card_0443,merchant_046,F,job_18,entertainment,city_06,S08,19779,7,55,11,2025,5,3,411.147,31.0,464.17,36481.0,0
txn_0006499,card_0783,merchant_090,F,job_25,shopping_net,city_39,S03,60747,3,18,13,2025,11,15,563.121,48.0,1130.41,83766.0,0
txn_0004070,card_0221,merchant_186,F,job_02,health_fitness,city_39,S11,10991,2,46,1,2025,10,3,78.689,40.0,25.38,17798.0,0
txn_0006474,card_0264,merchant_101,M,job_16,health_fitness,city_35,S11,66842,21,24,59,2025,8,8,0.712,34.0,55.22,39565.0,0
txn_0007109,card_0372,merchant_083,F,job_29,food_dining,city_59,S03,21168,5,51,37,2025,2,6,21.986,65.0,31.23,72804.0,0
txn_0006401,card_0690,merchant_117,M,job_23,entertainment,city_20,S03,16125,22,37,42,2025,11,1,0.546,33.0,37.35,15110.0,0
txn_0003714,card_0525,merchant_187,F,job_26,misc_net,city_49,S11,55365,2,28,19,2025,2,19,23.19,39.0,49.28,183893.0,0
txn_0006150,card_0040,merchant_027,F,job_22,misc_net,city_25,S02,74929,12,39,55,2025,10,22,580.956,61.0,2577.85,20146.0,1
txn_0000100,card_0422,merchant_021,M,job_17,shopping_pos,city_01,S07,58810,16,27,54,2025,1,13,37.037,66.0,150.71,17814.0,1
txn_0002855,card_0515,merchant_178,F,job_25,misc_net,city_00,S03,52738,9,13,10,2025,5,30,53.886,45.0,154.32,57628.0,0
txn_0000744,card_0182,merchant_099,F,job_30,shopping_net,city_03,S08,19433,15,22,52,2025,6,29,42.631,23.0,98.94,13944.0,0
txn_0004396,card_0573,merchant_084,F,job_06,misc_net,city_23,S06,41969,3,55,5,2025,6,15,18.954,42.0,91.06,3524.0,0
txn_0000760,card_0155,merchant_021,M,job_31,shopping_pos,city_24,S01,38876,16,7,23,2025,10,8,4.641,18.0,80.55,34269.0,0
txn_0003199,card_0235,merchant_110,M,job_01,health_fitness,city_50,S03,75232,9,39,33,2025,11,24,38.513,31.0,128.75,18373.0,0
txn_0003662,card_0105,merchant_138,M,job_29,entertainment,city_14,S14,55018,7,48,5,2025,10,21,24.557,37.0,33.04,17277.0,0
txn_0006186,card_0712,merchant_073,M,job_21,shopping_net,city_57,S03,41322,5,10,0,2025,12,31,2.946,44.0,68.11,14374.0,0
txn_0001879,card_0347,merchant_020,M,job_14,food_dining,city_56,S11,43208,10,18,1,2025,2,19,10.76,72.0,29.89,64770.0,0
txn_0006082,card_0717,merchant_017,F,job_16,shopping_net,city_31,S13,47275,19,41,36,2025,3,29,70.771,70.0,101.71,29241.0,0
txn_0007213,card_0231,merchant_010,M,job_21,health_fitness,city_10,S10,28250,21,14,39,2025,2,2,19.802,58.0,50.82,23513.0,0
txn_0004416,card_0864,merchant_146,M,job_18,grocery_pos,city_12,S11,50115,17,51,30,2025,6,24,12.163,40.0,37.99,19159.0,0
txn_0001396,card_0463,merchant_049,F,job_06,gas_transport,city_30,S04,56361,23,33,43,2025,6,4,4.929,24.0,87.61,20540.0,0
txn_0005647,card_0416,merchant_067,M,job_22,health_fitness,city_27,S09,34368,5,22,43,2025,7,20,6.24,44.0,45.84,38043.0,0
txn_0002609,card_0197,merchant_183,F,job_24,food_dining,city_59,S09,15845,23,29,30,2025,3,20,6.404,41.0,49.84,22904.0,0
txn_0004659,card_0140,merchant_060,M,job_22,entertainment,city_09,S06,30236,17,23,15,2025,11,4,9.581,65.0,90.46,74136.0,0
txn_0006853,card_0448,merchant_167,M,job_23,health_fitness,city_09,S14,40221,12,3,56,2025,1,16,89.182,48.0,117.14,11375.0,0
txn_0003409,card_0516,merchant_099,M,job_20,shopping_net,city_05,S00,11675,5,41,14,2025,10,24,16.323,46.0,155.5,80145.0,0
txn_0001454,card_0791,merchant_051,F,job_28,misc_net,city_22,S09,83430,8,2,19,2025,11,21,32.682,67.0,74.4,5922.0,0
txn_0004981,card_0058,merchant_072,M,job_31,entertainment,city_31,S05,40138,23,47,26,2025,11,28,33.068,59.0,146.42,5670.0,0
txn_0002898,card_0426,merchant_185,M,job_21,grocery_pos,city_52,S12,28897,6,43,56,2025,10,28,27.412,63.0,115.23,35765.0,0
txn_0007022,card_0003,merchant_061,F,job_28,shopping_pos,city_15,S12,66118,13,16,25,2025,5,8,1.218,52.0,38.52,69748.0,1
txn_0007439,card_0183,merchant_137,M,job_17,grocery_pos,city_45,S00,78339,18,22,54,2025,7,16,12.135,37.0,139.48,89726.0,0
txn_0000879,card_0422,merchant_145,M,job_17,health_fitness,city_01,S07,58810,0,33,54,2025,3,13,23.158,66.0,32.84,17814.0,0
txn_0004068,card_0092,merchant_139,M,job_06,food_dining,city_52,S10,27570,13,7,46,2025,4,22,4.419,61.0,30.79,26536.0,0
txn_0006096,card_0426,merchant_190,M,job_21,shopping_pos,city_52,S12,28897,16,28,29,2025,11,5,4.721,63.0,167.37,35765.0,0
txn_0004406,card_0459,merchant_026,F,job_11,shopping_pos,city_59,S13,63415,17,54,55,2025,6,5,47.979,50.0,94.88,10654.0,0
txn_0004808,card_0116,merchant_101,F,job_12,health_fitness,city_16,S10,41480,12,27,42,2025,5,2,4.922,40.0,359.42,6523.0,0
txn_0002260,card_0815,merchant_125,M,job_28,gas_transport,city_40,S14,49838,8,23,7,2025,4,14,61.852,36.0,39.94,19070.0,0
txn_0003161,card_0775,merchant_146,M,job_31,grocery_pos,city_19,S03,62574,10,33,16,2025,1,7,5.637,48.0,97.25,36379.0,0
txn_0000087,card_0341,merchant_016,F,job_24,travel,city_52,S04,38098,0,42,1,2025,8,15,6.888,50.0,328.53,25502.0,0
txn_0002187,card_0094,merchant_213,M,job_16,gas_transport,city_08,S01,45575,21,42,39,2025,5,28,14.325,60.0,77.43,21681.0,0
txn_0004859,card_0094,merchant_091,M,job_16,food_dining,city_08,S01,45575,3,5,53,2025,12,30,14.808,60.0,60.71,21681.0,0
txn_0002443,card_0294,merchant_169,M,job_16,travel,city_09,S11,64772,0,16,16,2025,12,15,56.337,59.0,406.17,43642.0,0
txn_0004291,card_0339,merchant_194,M,job_01,health_fitness,city_24,S02,55884,16,7,27,2025,11,11,57.857,53.0,52.62,166877.0,0
txn_0001300,card_0750,merchant_001,M,job_06,travel,city_39,S07,64754,16,11,56,2025,3,27,44.708,28.0,202.03,43963.0,0
txn_0001020,card_0182,merchant_141,F,job_30,gas_transport,city_03,S08,19433,18,57,18,2025,5,12,35.031,23.0,201.92,13944.0,0
txn_0006683,card_0011,merchant_216,M,job_05,entertainment,city_39,S00,71432,14,40,47,2025,10,30,38.737,58.0,53.49,82083.0,0
txn_0005122,card_0376,merchant_101,M,job_21,health_fitness,city_06,S01,67960,7,31,29,2025,8,20,33.631,33.0,353.58,2871.0,0
